id_lectura,id_sensor,id_lote,temperatura,humedad,timestamp
3474,4,4,30.22,65.0,2026-06-07 08:50:00
3475,4,4,40.83,65.0,2026-06-07 09:00:00
3476,4,4,29.13,65.0,2026-06-07 09:10:00
3477,4,4,29.45,65.0,2026-06-07 09:20:00
3478,4,4,30.21,89.74,2026-06-07 09:30:00
3479,4,4,31.42,65.0,2026-06-07 09:40:00
3480,4,4,31.02,65.0,2026-06-07 09:50:00
3481,4,4,29.82,65.0,2026-06-07 10:00:00
3482,4,4,29.39,65.0,2026-06-07 10:10:00
3483,4,4,30.19,65.0,2026-06-07 10:20:00
3484,4,4,44.34,65.0,2026-06-07 10:30:00
3485,4,4,31.64,65.0,2026-06-07 10:40:00
3486,4,4,30.93,65.0,2026-06-07 10:50:00
3487,4,4,29.51,65.0,2026-06-07 11:00:00
3488,4,4,30.41,65.0,2026-06-07 11:10:00
3489,4,4,30.73,65.0,2026-06-07 11:20:00
3490,4,4,30.41,65.0,2026-06-07 11:30:00
3491,4,4,30.41,65.0,2026-06-07 11:40:00
3492,4,4,30.61,65.0,2026-06-07 11:50:00
3493,4,4,32.63,65.0,2026-06-07 12:00:00
3494,4,4,30.03,65.0,2026-06-07 12:10:00
3495,4,4,32.12,65.0,2026-06-07 12:20:00
3496,4,4,30.81,65.0,2026-06-07 12:30:00
3497,4,4,30.71,84.48,2026-06-07 12:40:00
3498,4,4,30.04,,2026-06-07 12:50:00
3499,4,4,28.87,65.0,2026-06-07 13:00:00
3500,4,4,29.68,65.0,2026-06-07 13:10:00
3501,4,4,28.91,65.0,2026-06-07 13:20:00
3502,4,4,,65.0,2026-06-07 13:30:00
3503,4,4,29.14,65.0,2026-06-07 13:40:00
3504,4,4,30.97,65.0,2026-06-07 13:50:00
3505,4,4,30.88,65.0,2026-06-07 14:00:00
3506,4,4,29.26,65.0,2026-06-07 14:10:00
3507,4,4,112.43,,2026-06-07 14:20:00
3508,4,4,30.43,65.0,2026-06-07 14:30:00
3509,4,4,29.74,65.0,2026-06-07 14:40:00
3510,4,4,29.87,65.0,2026-06-07 14:50:00
3511,4,4,29.76,65.0,2026-06-07 15:00:00
3512,4,4,29.88,64.55,2026-06-07 15:10:00
3513,4,4,28.97,64.86,2026-06-07 15:20:00
3514,4,4,29.16,0.2,2026-06-07 15:30:00
3515,4,4,29.4,63.13,2026-06-07 15:40:00
3516,4,4,28.23,65.0,2026-06-07 15:50:00
3517,4,4,26.18,64.92,2026-06-07 16:00:00
3518,4,4,29.23,65.0,2026-06-07 16:10:00
3519,4,4,28.49,65.0,2026-06-07 16:20:00
3520,4,4,28.2,65.0,2026-06-07 16:30:00
3521,4,4,27.62,65.0,2026-06-07 16:40:00
3522,4,4,27.2,65.0,2026-06-07 16:50:00
3523,4,4,28.75,65.0,2026-06-07 17:00:00
3524,4,4,27.04,63.48,2026-06-07 17:10:00
3525,4,4,28.22,65.0,2026-06-07 17:20:00
3526,4,4,27.28,63.67,2026-06-07 17:30:00
3527,4,4,27.19,62.54,2026-06-07 17:40:00
3528,4,4,27.18,65.0,2026-06-07 17:50:00
3529,4,4,27.8,65.0,2026-06-07 18:00:00
3530,4,4,25.22,64.42,2026-06-07 18:10:00
3531,4,4,27.86,62.06,2026-06-07 18:20:00
3532,4,4,25.93,65.0,2026-06-07 18:30:00
3533,4,4,26.3,65.0,2026-06-07 18:40:00
3534,4,4,25.05,61.14,2026-06-07 18:50:00
3535,4,4,26.44,60.5,2026-06-07 19:00:00
3536,4,4,25.14,62.54,2026-06-07 19:10:00
3537,4,4,25.96,63.68,2026-06-07 19:20:00
3538,4,4,25.33,61.44,2026-06-07 19:30:00
3539,4,4,25.78,65.0,2026-06-07 19:40:00
3540,4,4,25.21,62.03,2026-06-07 19:50:00
3541,4,4,23.46,60.35,2026-06-07 20:00:00
3542,4,4,24.18,60.36,2026-06-07 20:10:00
3543,4,4,24.19,64.79,2026-06-07 20:20:00
3544,4,4,25.06,60.73,2026-06-07 20:30:00
3545,4,4,22.96,63.54,2026-06-07 20:40:00
3546,4,4,23.76,57.24,2026-06-07 20:50:00
3547,4,4,24.24,62.58,2026-06-07 21:00:00
3548,4,4,,,2026-06-07 21:10:00
3549,4,4,23.35,83.08,2026-06-07 21:20:00
3550,4,4,23.91,59.13,2026-06-07 21:30:00
3551,4,4,41.22,57.7,2026-06-07 21:40:00
3552,4,4,23.73,60.3,2026-06-07 21:50:00
3553,4,4,23.77,58.6,2026-06-07 22:00:00
3554,4,4,22.32,62.28,2026-06-07 22:10:00
3555,4,4,21.66,61.95,2026-06-07 22:20:00
3556,4,4,23.86,61.07,2026-06-07 22:30:00
3557,4,4,22.19,57.63,2026-06-07 22:40:00
3558,4,4,22.52,56.59,2026-06-07 22:50:00
3559,4,4,21.87,60.4,2026-06-07 23:00:00
3560,4,4,23.11,56.95,2026-06-07 23:10:00
3561,4,4,23.1,59.9,2026-06-07 23:20:00
3562,4,4,23.74,60.09,2026-06-07 23:30:00
3563,4,4,23.36,59.87,2026-06-07 23:40:00
3564,4,4,23.29,56.31,2026-06-07 23:50:00
3565,4,4,86.78,58.8,2026-06-08 00:00:00
3566,4,4,22.82,58.51,2026-06-08 00:10:00
3567,4,4,42.1,61.07,2026-06-08 00:20:00
3568,4,4,21.72,58.5,2026-06-08 00:30:00
3569,4,4,21.17,58.98,2026-06-08 00:40:00
3570,4,4,22.44,57.79,2026-06-08 00:50:00
3571,4,4,23.9,56.67,2026-06-08 01:00:00
3572,4,4,23.25,63.41,2026-06-08 01:10:00
3573,4,4,23.6,59.03,2026-06-08 01:20:00
3574,4,4,21.9,56.44,2026-06-08 01:30:00
3575,4,4,22.55,57.86,2026-06-08 01:40:00
3576,4,4,22.38,58.67,2026-06-08 01:50:00
3577,4,4,22.95,60.39,2026-06-08 02:00:00
3578,4,4,22.14,58.16,2026-06-08 02:10:00
3579,4,4,23.1,59.24,2026-06-08 02:20:00
3580,4,4,24.8,60.22,2026-06-08 02:30:00
3581,4,4,7.82,60.71,2026-06-08 02:40:00
3582,4,4,22.58,63.53,2026-06-08 02:50:00
3583,4,4,22.82,61.47,2026-06-08 03:00:00
3584,4,4,23.96,61.5,2026-06-08 03:10:00
3585,4,4,25.29,61.57,2026-06-08 03:20:00
3586,4,4,,62.82,2026-06-08 03:30:00
3587,4,4,23.7,61.1,2026-06-08 03:40:00
3588,4,4,23.32,58.88,2026-06-08 03:50:00
3589,4,4,24.54,61.86,2026-06-08 04:00:00
3590,4,4,23.29,62.3,2026-06-08 04:10:00
3591,4,4,24.15,64.05,2026-06-08 04:20:00
3592,4,4,24.69,59.43,2026-06-08 04:30:00
3593,4,4,25.19,60.04,2026-06-08 04:40:00
3594,4,4,26.31,62.07,2026-06-08 04:50:00
3595,4,4,25.34,63.45,2026-06-08 05:00:00
3596,4,4,24.83,59.89,2026-06-08 05:10:00
3597,4,4,26.13,60.47,2026-06-08 05:20:00
3598,4,4,25.1,88.43,2026-06-08 05:30:00
3599,4,4,,61.28,2026-06-08 05:40:00
3600,4,4,27.75,65.0,2026-06-08 05:50:00
3601,4,4,26.16,64.65,2026-06-08 06:00:00
3602,4,4,25.59,62.36,2026-06-08 06:10:00
3603,4,4,26.93,64.82,2026-06-08 06:20:00
3604,4,4,26.94,,2026-06-08 06:30:00
3605,4,4,27.26,64.0,2026-06-08 06:40:00
3606,4,4,27.13,63.68,2026-06-08 06:50:00
3607,4,4,27.72,65.0,2026-06-08 07:00:00
3608,4,4,27.86,62.57,2026-06-08 07:10:00
3609,4,4,27.07,65.0,2026-06-08 07:20:00
3610,4,4,29.21,65.0,2026-06-08 07:30:00
3611,4,4,27.86,65.0,2026-06-08 07:40:00
3612,4,4,27.44,65.0,2026-06-08 07:50:00
3613,4,4,28.65,64.53,2026-06-08 08:00:00
3614,4,4,28.52,65.0,2026-06-08 08:10:00
3615,4,4,29.84,86.56,2026-06-08 08:20:00
3616,4,4,29.39,64.9,2026-06-08 08:30:00
3617,4,4,29.23,94.53,2026-06-08 08:40:00
3618,4,4,29.17,65.0,2026-06-08 08:50:00
3619,4,4,29.36,65.0,2026-06-08 09:00:00
3620,4,4,30.52,64.63,2026-06-08 09:10:00
3621,4,4,29.29,65.0,2026-06-08 09:20:00
3622,4,4,30.06,65.0,2026-06-08 09:30:00
3623,4,4,31.98,65.0,2026-06-08 09:40:00
3624,4,4,30.78,65.0,2026-06-08 09:50:00
3625,4,4,29.17,65.0,2026-06-08 10:00:00
3626,4,4,30.62,65.0,2026-06-08 10:10:00
3627,4,4,30.45,65.0,2026-06-08 10:20:00
3628,4,4,29.9,65.0,2026-06-08 10:30:00
3629,4,4,30.84,65.0,2026-06-08 10:40:00
3630,4,4,29.51,65.0,2026-06-08 10:50:00
3631,4,4,29.84,65.0,2026-06-08 11:00:00
3632,4,4,30.25,65.0,2026-06-08 11:10:00
3633,4,4,30.1,65.0,2026-06-08 11:20:00
3634,4,4,30.95,65.0,2026-06-08 11:30:00
3635,4,4,30.43,65.0,2026-06-08 11:40:00
3636,4,4,30.09,65.0,2026-06-08 11:50:00
3637,4,4,31.39,65.0,2026-06-08 12:00:00
3638,4,4,30.95,65.0,2026-06-08 12:10:00
3639,4,4,29.37,65.0,2026-06-08 12:20:00
3640,4,4,29.33,65.0,2026-06-08 12:30:00
3641,4,4,30.03,65.0,2026-06-08 12:40:00
3642,4,4,29.37,65.0,2026-06-08 12:50:00
3643,4,4,31.11,65.0,2026-06-08 13:00:00
3644,4,4,29.83,65.0,2026-06-08 13:10:00
3645,4,4,30.64,62.87,2026-06-08 13:20:00
3646,4,4,31.81,65.0,2026-06-08 13:30:00
3647,4,4,30.68,65.0,2026-06-08 13:40:00
3648,4,4,28.56,65.0,2026-06-08 13:50:00
3649,4,4,28.56,65.0,2026-06-08 14:00:00
3650,4,4,28.56,65.0,2026-06-08 14:10:00
3651,4,4,30.47,64.7,2026-06-08 14:20:00
3652,4,4,31.47,65.0,2026-06-08 14:30:00
3653,4,4,30.87,65.0,2026-06-08 14:40:00
3654,4,4,,,2026-06-08 14:50:00
3655,4,4,29.25,63.36,2026-06-08 15:00:00
3656,4,4,30.4,65.0,2026-06-08 15:10:00
3657,4,4,29.05,63.68,2026-06-08 15:20:00
3658,4,4,28.47,62.31,2026-06-08 15:30:00
3659,4,4,29.55,62.56,2026-06-08 15:40:00
3660,4,4,28.88,63.88,2026-06-08 15:50:00
3661,4,4,27.36,65.0,2026-06-08 16:00:00
3662,4,4,28.08,65.0,2026-06-08 16:10:00
3663,4,4,,,2026-06-08 16:20:00
3664,4,4,26.12,60.39,2026-06-08 16:30:00
3665,4,4,29.31,84.16,2026-06-08 16:40:00
3666,4,4,27.04,63.73,2026-06-08 16:50:00
3667,4,4,28.23,63.08,2026-06-08 17:00:00
3668,4,4,27.56,63.86,2026-06-08 17:10:00
3669,4,4,26.74,62.61,2026-06-08 17:20:00
3670,4,4,27.26,80.23,2026-06-08 17:30:00
3671,4,4,26.95,65.0,2026-06-08 17:40:00
3672,4,4,26.54,64.82,2026-06-08 17:50:00
3673,4,4,25.07,61.81,2026-06-08 18:00:00
3674,4,4,26.35,65.0,2026-06-08 18:10:00
3675,4,4,24.58,62.1,2026-06-08 18:20:00
3676,4,4,27.14,60.49,2026-06-08 18:30:00
3677,4,4,25.64,62.5,2026-06-08 18:40:00
3678,4,4,25.78,64.75,2026-06-08 18:50:00
3679,4,4,25.82,64.05,2026-06-08 19:00:00
3680,4,4,25.01,59.69,2026-06-08 19:10:00
3681,4,4,24.95,58.64,2026-06-08 19:20:00
3682,4,4,25.36,59.97,2026-06-08 19:30:00
3683,4,4,24.27,61.53,2026-06-08 19:40:00
3684,4,4,23.74,61.87,2026-06-08 19:50:00
3685,4,4,24.12,62.44,2026-06-08 20:00:00
3686,4,4,24.04,61.19,2026-06-08 20:10:00
3687,4,4,24.35,61.22,2026-06-08 20:20:00
3688,4,4,24.15,56.22,2026-06-08 20:30:00
3689,4,4,40.86,59.19,2026-06-08 20:40:00
3690,4,4,23.18,57.36,2026-06-08 20:50:00
3691,4,4,24.2,58.42,2026-06-08 21:00:00
3692,4,4,24.3,58.51,2026-06-08 21:10:00
3693,4,4,24.25,59.56,2026-06-08 21:20:00
3694,4,4,23.56,57.81,2026-06-08 21:30:00
3695,4,4,23.41,60.81,2026-06-08 21:40:00
3696,4,4,7.26,59.35,2026-06-08 21:50:00
3697,4,4,41.04,60.57,2026-06-08 22:00:00
3698,4,4,23.12,82.85,2026-06-08 22:10:00
3699,4,4,23.56,59.44,2026-06-08 22:20:00
3700,4,4,41.52,59.8,2026-06-08 22:30:00
3701,4,4,,60.43,2026-06-08 22:40:00
3702,4,4,23.86,58.2,2026-06-08 22:50:00
3703,4,4,23.2,59.14,2026-06-08 23:00:00
3704,4,4,23.71,59.0,2026-06-08 23:10:00
3705,4,4,21.5,61.51,2026-06-08 23:20:00
3706,4,4,23.39,56.43,2026-06-08 23:30:00
3707,4,4,21.69,58.42,2026-06-08 23:40:00
3708,4,4,22.28,58.05,2026-06-08 23:50:00
3709,4,4,23.09,56.24,2026-06-09 00:00:00
3710,4,4,21.61,58.14,2026-06-09 00:10:00
3711,4,4,22.09,57.66,2026-06-09 00:20:00
3712,4,4,21.46,56.88,2026-06-09 00:30:00
3713,4,4,23.13,58.62,2026-06-09 00:40:00
3714,4,4,21.96,55.1,2026-06-09 00:50:00
3715,4,4,22.65,58.6,2026-06-09 01:00:00
3716,4,4,23.01,56.51,2026-06-09 01:10:00
3717,4,4,22.98,86.08,2026-06-09 01:20:00
3718,4,4,22.97,61.75,2026-06-09 01:30:00
3719,4,4,21.84,57.8,2026-06-09 01:40:00
3720,4,4,22.77,58.01,2026-06-09 01:50:00
3721,4,4,23.19,60.2,2026-06-09 02:00:00
3722,4,4,23.19,60.57,2026-06-09 02:10:00
3723,4,4,23.13,57.43,2026-06-09 02:20:00
3724,4,4,22.79,54.62,2026-06-09 02:30:00
3725,4,4,40.66,62.48,2026-06-09 02:40:00
3726,4,4,24.1,82.1,2026-06-09 02:50:00
3727,4,4,25.28,61.63,2026-06-09 03:00:00
3728,4,4,24.44,58.87,2026-06-09 03:10:00
3729,4,4,24.1,57.44,2026-06-09 03:20:00
3730,4,4,22.91,56.86,2026-06-09 03:30:00
3731,4,4,24.25,58.69,2026-06-09 03:40:00
3732,4,4,23.18,59.37,2026-06-09 03:50:00
3733,4,4,24.25,57.28,2026-06-09 04:00:00
3734,4,4,24.36,59.16,2026-06-09 04:10:00
3735,4,4,24.32,61.84,2026-06-09 04:20:00
3736,4,4,23.45,56.21,2026-06-09 04:30:00
3737,4,4,25.13,60.56,2026-06-09 04:40:00
3738,4,4,25.62,59.49,2026-06-09 04:50:00
3739,4,4,24.73,60.75,2026-06-09 05:00:00
3740,4,4,25.28,64.07,2026-06-09 05:10:00
3741,4,4,25.55,61.06,2026-06-09 05:20:00
3742,4,4,27.96,60.99,2026-06-09 05:30:00
3743,4,4,26.6,62.88,2026-06-09 05:40:00
3744,4,4,26.91,62.37,2026-06-09 05:50:00
3745,4,4,39.68,62.2,2026-06-09 06:00:00
3746,4,4,28.3,64.63,2026-06-09 06:10:00
3747,4,4,27.09,64.12,2026-06-09 06:20:00
3748,4,4,26.33,62.1,2026-06-09 06:30:00
3749,4,4,27.95,65.0,2026-06-09 06:40:00
3750,4,4,13.93,62.06,2026-06-09 06:50:00
3751,4,4,28.99,63.64,2026-06-09 07:00:00
3752,4,4,27.9,62.82,2026-06-09 07:10:00
3753,4,4,28.62,65.0,2026-06-09 07:20:00
3754,4,4,27.2,63.11,2026-06-09 07:30:00
3755,4,4,28.92,63.75,2026-06-09 07:40:00
3756,4,4,27.95,65.0,2026-06-09 07:50:00
3757,4,4,29.38,63.47,2026-06-09 08:00:00
3758,4,4,28.82,62.13,2026-06-09 08:10:00
3759,4,4,28.08,64.97,2026-06-09 08:20:00
3760,4,4,100.69,62.95,2026-06-09 08:30:00
3761,4,4,29.44,61.11,2026-06-09 08:40:00
3762,4,4,28.39,61.47,2026-06-09 08:50:00
3763,4,4,29.66,61.74,2026-06-09 09:00:00
3764,4,4,29.47,65.0,2026-06-09 09:10:00
3765,4,4,30.9,,2026-06-09 09:20:00
3766,4,4,29.91,63.77,2026-06-09 09:30:00
3767,4,4,28.82,65.0,2026-06-09 09:40:00
3768,4,4,30.86,65.0,2026-06-09 09:50:00
3769,4,4,29.39,65.0,2026-06-09 10:00:00
3770,4,4,28.25,,2026-06-09 10:10:00
3771,4,4,29.47,65.0,2026-06-09 10:20:00
3772,4,4,30.03,65.0,2026-06-09 10:30:00
3773,4,4,30.12,65.0,2026-06-09 10:40:00
3774,4,4,30.75,65.0,2026-06-09 10:50:00
3775,4,4,30.14,65.0,2026-06-09 11:00:00
3776,4,4,,65.0,2026-06-09 11:10:00
3777,4,4,30.39,65.0,2026-06-09 11:20:00
3778,4,4,29.58,65.0,2026-06-09 11:30:00
3779,4,4,29.41,65.0,2026-06-09 11:40:00
3780,4,4,46.39,65.0,2026-06-09 11:50:00
3781,4,4,30.2,65.0,2026-06-09 12:00:00
3782,4,4,30.23,65.0,2026-06-09 12:10:00
3783,4,4,27.66,65.0,2026-06-09 12:20:00
3784,4,4,30.48,65.0,2026-06-09 12:30:00
3785,4,4,31.49,65.0,2026-06-09 12:40:00
3786,4,4,31.06,64.25,2026-06-09 12:50:00
3787,4,4,30.98,65.0,2026-06-09 13:00:00
3788,4,4,29.37,65.0,2026-06-09 13:10:00
3789,4,4,31.38,81.74,2026-06-09 13:20:00
3790,4,4,31.03,64.84,2026-06-09 13:30:00
3791,4,4,30.31,65.0,2026-06-09 13:40:00
3792,4,4,30.58,65.0,2026-06-09 13:50:00
3793,4,4,29.37,65.0,2026-06-09 14:00:00
3794,4,4,31.26,64.54,2026-06-09 14:10:00
3795,4,4,28.31,65.0,2026-06-09 14:20:00
3796,4,4,29.41,65.0,2026-06-09 14:30:00
3797,4,4,115.87,64.37,2026-06-09 14:40:00
3798,4,4,30.62,65.0,2026-06-09 14:50:00
3799,4,4,28.34,62.58,2026-06-09 15:00:00
3800,4,4,29.31,62.54,2026-06-09 15:10:00
3801,4,4,27.82,65.0,2026-06-09 15:20:00
3802,4,4,29.48,63.71,2026-06-09 15:30:00
3803,4,4,29.03,93.49,2026-06-09 15:40:00
3804,4,4,26.56,63.59,2026-06-09 15:50:00
3805,4,4,28.91,63.05,2026-06-09 16:00:00
3806,4,4,28.38,65.0,2026-06-09 16:10:00
3807,4,4,28.26,65.0,2026-06-09 16:20:00
3808,4,4,28.93,63.02,2026-06-09 16:30:00
3809,4,4,27.71,57.34,2026-06-09 16:40:00
3810,4,4,39.66,60.12,2026-06-09 16:50:00
3811,4,4,28.09,65.0,2026-06-09 17:00:00
3812,4,4,27.34,65.0,2026-06-09 17:10:00
3813,4,4,27.38,59.54,2026-06-09 17:20:00
3814,4,4,91.13,61.19,2026-06-09 17:30:00
3815,4,4,26.61,61.38,2026-06-09 17:40:00
3816,4,4,26.32,63.1,2026-06-09 17:50:00
3817,4,4,26.32,63.1,2026-06-09 18:00:00
3818,4,4,27.29,58.29,2026-06-09 18:10:00
3819,4,4,25.04,58.36,2026-06-09 18:20:00
3820,4,4,25.99,62.97,2026-06-09 18:30:00
3821,4,4,25.32,,2026-06-09 18:40:00
3822,4,4,25.46,61.26,2026-06-09 18:50:00
3823,4,4,25.08,58.82,2026-06-09 19:00:00
3824,4,4,24.22,58.53,2026-06-09 19:10:00
3825,4,4,26.07,59.64,2026-06-09 19:20:00
3826,4,4,24.38,92.7,2026-06-09 19:30:00
3827,4,4,25.95,61.84,2026-06-09 19:40:00
3828,4,4,24.7,55.83,2026-06-09 19:50:00
3829,4,4,26.33,59.4,2026-06-09 20:00:00
3830,4,4,24.09,60.34,2026-06-09 20:10:00
3831,4,4,24.77,60.85,2026-06-09 20:20:00
3832,4,4,23.54,58.68,2026-06-09 20:30:00
3833,4,4,22.98,59.2,2026-06-09 20:40:00
3834,4,4,23.78,58.25,2026-06-09 20:50:00
3835,4,4,23.55,57.02,2026-06-09 21:00:00
3836,4,4,22.86,58.94,2026-06-09 21:10:00
3837,4,4,24.63,56.09,2026-06-09 21:20:00
3838,4,4,23.77,57.93,2026-06-09 21:30:00
3839,4,4,23.23,53.87,2026-06-09 21:40:00
3840,4,4,22.09,55.23,2026-06-09 21:50:00
3841,4,4,21.32,59.48,2026-06-09 22:00:00
3842,4,4,23.25,56.49,2026-06-09 22:10:00
3843,4,4,21.12,52.8,2026-06-09 22:20:00
3844,4,4,22.8,60.29,2026-06-09 22:30:00
3845,4,4,22.18,57.98,2026-06-09 22:40:00
3846,4,4,22.3,97.13,2026-06-09 22:50:00
3847,4,4,22.08,58.94,2026-06-09 23:00:00
3848,4,4,22.63,58.22,2026-06-09 23:10:00
3849,4,4,22.01,58.8,2026-06-09 23:20:00
3850,4,4,22.75,56.82,2026-06-09 23:30:00
3851,4,4,22.62,54.9,2026-06-09 23:40:00
3852,4,4,22.5,55.0,2026-06-09 23:50:00
3853,4,4,23.27,55.47,2026-06-10 00:00:00
3854,4,4,21.31,52.51,2026-06-10 00:10:00
3855,4,4,21.13,57.11,2026-06-10 00:20:00
3856,4,4,21.61,56.48,2026-06-10 00:30:00
3857,4,4,22.67,55.78,2026-06-10 00:40:00
3858,4,4,,56.25,2026-06-10 00:50:00
3859,4,4,20.47,55.33,2026-06-10 01:00:00
3860,4,4,23.03,59.31,2026-06-10 01:10:00
3861,4,4,24.09,53.36,2026-06-10 01:20:00
3862,4,4,22.52,53.03,2026-06-10 01:30:00
3863,4,4,24.09,80.3,2026-06-10 01:40:00
3864,4,4,23.08,59.08,2026-06-10 01:50:00
3865,4,4,24.0,58.73,2026-06-10 02:00:00
3866,4,4,23.49,55.82,2026-06-10 02:10:00
3867,4,4,23.84,58.26,2026-06-10 02:20:00
3868,4,4,23.17,56.05,2026-06-10 02:30:00
3869,4,4,24.34,60.2,2026-06-10 02:40:00
3870,4,4,22.95,56.48,2026-06-10 02:50:00
3871,4,4,23.95,58.12,2026-06-10 03:00:00
3872,4,4,23.38,61.06,2026-06-10 03:10:00
3873,4,4,24.27,58.51,2026-06-10 03:20:00
3874,4,4,25.47,56.71,2026-06-10 03:30:00
3875,4,4,24.13,55.27,2026-06-10 03:40:00
3876,4,4,24.21,54.97,2026-06-10 03:50:00
3877,4,4,25.1,58.96,2026-06-10 04:00:00
3878,4,4,24.43,58.1,2026-06-10 04:10:00
3879,4,4,25.42,,2026-06-10 04:20:00
3880,4,4,25.42,56.22,2026-06-10 04:30:00
3881,4,4,25.68,55.52,2026-06-10 04:40:00
3882,4,4,25.2,56.74,2026-06-10 04:50:00
3883,4,4,26.61,56.95,2026-06-10 05:00:00
3884,4,4,24.31,92.09,2026-06-10 05:10:00
3885,4,4,,60.72,2026-06-10 05:20:00
3886,4,4,24.38,57.8,2026-06-10 05:30:00
3887,4,4,25.69,61.69,2026-06-10 05:40:00
3888,4,4,45.33,62.49,2026-06-10 05:50:00
3889,4,4,26.81,63.44,2026-06-10 06:00:00
3890,4,4,27.66,61.63,2026-06-10 06:10:00
3891,4,4,25.9,59.86,2026-06-10 06:20:00
3892,4,4,28.57,58.28,2026-06-10 06:30:00
3893,4,4,26.28,63.21,2026-06-10 06:40:00
3894,4,4,27.02,59.16,2026-06-10 06:50:00
3895,4,4,28.76,2.41,2026-06-10 07:00:00
3896,4,4,27.68,64.72,2026-06-10 07:10:00
3897,4,4,28.58,61.08,2026-06-10 07:20:00
3898,4,4,27.62,65.0,2026-06-10 07:30:00
3899,4,4,29.36,58.75,2026-06-10 07:40:00
3900,4,4,28.79,62.45,2026-06-10 07:50:00
3901,4,4,27.67,63.39,2026-06-10 08:00:00
3902,4,4,27.57,62.11,2026-06-10 08:10:00
3903,4,4,28.16,62.22,2026-06-10 08:20:00
3904,4,4,28.88,61.35,2026-06-10 08:30:00
3905,4,4,30.33,64.53,2026-06-10 08:40:00
3906,4,4,30.64,63.38,2026-06-10 08:50:00
3907,4,4,28.89,65.0,2026-06-10 09:00:00
3908,4,4,28.99,63.63,2026-06-10 09:10:00
3909,4,4,30.14,61.64,2026-06-10 09:20:00
3910,4,4,30.24,65.0,2026-06-10 09:30:00
3911,4,4,16.5,65.0,2026-06-10 09:40:00
3912,4,4,29.18,65.0,2026-06-10 09:50:00
3913,4,4,28.74,61.72,2026-06-10 10:00:00
3914,4,4,30.5,65.0,2026-06-10 10:10:00
3915,4,4,30.28,65.0,2026-06-10 10:20:00
3916,4,4,28.6,63.83,2026-06-10 10:30:00
3917,4,4,28.76,65.0,2026-06-10 10:40:00
3918,4,4,29.08,62.41,2026-06-10 10:50:00
3919,4,4,30.77,65.0,2026-06-10 11:00:00
3920,4,4,30.28,65.0,2026-06-10 11:10:00
3921,4,4,30.87,64.66,2026-06-10 11:20:00
3922,4,4,29.59,65.0,2026-06-10 11:30:00
3923,4,4,109.34,65.0,2026-06-10 11:40:00
3924,4,4,31.05,65.0,2026-06-10 11:50:00
3925,4,4,30.11,64.53,2026-06-10 12:00:00
3926,4,4,29.94,65.0,2026-06-10 12:10:00
3927,4,4,29.35,63.09,2026-06-10 12:20:00
3928,4,4,30.2,65.0,2026-06-10 12:30:00
3929,4,4,31.28,61.72,2026-06-10 12:40:00
3930,4,4,31.49,65.0,2026-06-10 12:50:00
3931,4,4,29.42,59.84,2026-06-10 13:00:00
3932,4,4,30.26,65.0,2026-06-10 13:10:00
3933,4,4,31.53,62.99,2026-06-10 13:20:00
3934,4,4,31.6,60.19,2026-06-10 13:30:00
3935,4,4,29.83,63.71,2026-06-10 13:40:00
3936,4,4,30.97,65.0,2026-06-10 13:50:00
3937,4,4,30.73,61.62,2026-06-10 14:00:00
3938,4,4,30.73,61.62,2026-06-10 14:10:00
3939,4,4,28.12,65.0,2026-06-10 14:20:00
3940,4,4,16.57,61.36,2026-06-10 14:30:00
3941,4,4,29.5,60.68,2026-06-10 14:40:00
3942,4,4,30.96,65.0,2026-06-10 14:50:00
3943,4,4,29.06,62.88,2026-06-10 15:00:00
3944,4,4,29.49,61.04,2026-06-10 15:10:00
3945,4,4,29.33,60.46,2026-06-10 15:20:00
3946,4,4,28.88,60.61,2026-06-10 15:30:00
3947,4,4,27.9,65.0,2026-06-10 15:40:00
3948,4,4,28.7,62.98,2026-06-10 15:50:00
3949,4,4,26.89,61.18,2026-06-10 16:00:00
3950,4,4,28.72,62.56,2026-06-10 16:10:00
3951,4,4,26.47,62.38,2026-06-10 16:20:00
3952,4,4,28.32,64.32,2026-06-10 16:30:00
3953,4,4,27.34,57.05,2026-06-10 16:40:00
3954,4,4,26.91,59.13,2026-06-10 16:50:00
3955,4,4,28.12,55.67,2026-06-10 17:00:00
3956,4,4,27.01,63.73,2026-06-10 17:10:00
3957,4,4,27.2,62.45,2026-06-10 17:20:00
3958,4,4,43.78,57.23,2026-06-10 17:30:00
3959,4,4,26.93,60.41,2026-06-10 17:40:00
3960,4,4,25.78,60.18,2026-06-10 17:50:00
3961,4,4,25.58,62.12,2026-06-10 18:00:00
3962,4,4,28.51,60.48,2026-06-10 18:10:00
3963,4,4,25.64,54.22,2026-06-10 18:20:00
3964,4,4,24.63,62.17,2026-06-10 18:30:00
3965,4,4,24.98,58.09,2026-06-10 18:40:00
3966,4,4,,61.58,2026-06-10 18:50:00
3967,4,4,25.31,57.58,2026-06-10 19:00:00
3968,4,4,40.93,56.91,2026-06-10 19:10:00
3969,4,4,25.28,62.22,2026-06-10 19:20:00
3970,4,4,25.32,60.04,2026-06-10 19:30:00
3971,4,4,23.95,58.58,2026-06-10 19:40:00
3972,4,4,24.07,58.11,2026-06-10 19:50:00
3973,4,4,24.07,58.11,2026-06-10 20:00:00
3974,4,4,25.49,59.28,2026-06-10 20:10:00
