id_lote,tipo_proceso,horas_transcurridas,horas_restantes,temperatura_grano,temperatura_ambiental,humedad_ambiental,humedad_grano,lluvia,luz,_es_anomalia,_severidad,_tipo_anomalia,_calidad_final_lote,delta_temp
30,honey,314,164,21.69,20.77,60.93,22.42,0.0,1530.2,False,normal,normal,buena,0.9200000000000017
45,honey,22,219,25.33,23.18,59.04,47.9,0.0,0.0,False,normal,normal,buena,2.1499999999999986
40,honey,94,171,25.78,24.09,56.13,33.0,0.0,0.0,False,normal,normal,buena,1.6900000000000013
22,lavado,84,120,35.29,30.78,46.72,38.16,0.0,69929.9,True,advertencia,temperatura_alta,regular,4.509999999999998
25,honey,268,156,23.86,22.03,55.52,24.93,0.0,0.0,False,normal,normal,buena,1.8299999999999983
30,honey,104,374,26.34,23.61,53.03,40.08,0.0,37694.5,False,normal,normal,buena,2.7300000000000004
17,lavado,60,116,32.99,29.81,48.76,34.84,0.0,70307.1,False,normal,normal,buena,3.1800000000000033
72,natural,160,156,35.37,32.37,52.02,34.01,0.0,43013.1,False,normal,normal,regular,3.0
25,honey,348,76,35.27,30.49,55.35,17.19,0.0,84874.7,True,advertencia,temperatura_alta,buena,4.780000000000005
58,natural,44,338,28.92,26.88,54.35,48.87,0.0,0.0,False,normal,normal,regular,2.0400000000000027
16,lavado,32,174,28.23,27.04,50.48,46.94,0.0,27419.8,False,normal,normal,excelente,1.1900000000000013
10,lavado,116,65,27.15,25.11,48.93,25.68,0.0,1635.4,False,normal,normal,buena,2.039999999999999
19,lavado,104,71,27.54,26.83,52.83,29.73,0.0,33184.9,False,normal,normal,buena,0.7100000000000009
61,natural,262,120,28.37,26.68,53.17,24.25,0.0,0.0,True,riesgo,secado_estancado,excelente,1.6900000000000013
43,honey,70,147,26.53,24.15,53.54,36.44,0.0,0.0,False,normal,normal,excelente,2.3800000000000026
37,honey,154,225,36.84,31.66,49.23,36.98,0.0,74665.6,True,advertencia,temperatura_alta,regular,5.180000000000003
45,honey,50,191,23.57,21.32,57.11,43.15,0.0,0.0,False,normal,normal,buena,2.25
35,honey,428,82,29.45,27.04,53.34,16.61,0.0,651.1,False,normal,normal,regular,2.41
52,natural,10,649,34.49,31.07,51.61,54.53,0.0,48543.7,False,normal,normal,baja,3.4200000000000017
57,natural,62,455,33.58,30.99,44.0,51.2,0.0,53664.7,False,normal,normal,buena,2.59
67,natural,78,226,26.34,23.89,52.6,42.76,0.0,0.0,False,normal,normal,buena,2.4499999999999993
39,honey,382,11,24.93,23.3,60.12,11.41,0.0,0.0,False,normal,normal,buena,1.629999999999999
16,lavado,100,106,24.41,22.38,64.03,33.15,0.0,572.1,False,normal,normal,excelente,2.030000000000001
70,natural,90,210,32.08,29.54,47.28,34.33,0.0,0.0,False,normal,normal,regular,2.539999999999999
35,honey,70,440,26.4,24.09,54.95,47.97,0.0,2388.1,False,normal,normal,regular,2.3099999999999987
36,honey,166,182,26.75,24.45,60.57,31.24,0.0,0.0,False,normal,normal,buena,2.3000000000000007
40,honey,144,121,25.06,22.41,56.84,26.9,0.0,0.0,False,normal,normal,buena,2.6499999999999986
26,honey,62,146,34.47,32.63,52.58,40.92,0.0,39429.9,False,normal,normal,regular,1.8399999999999963
69,natural,26,230,25.26,23.93,55.91,52.28,0.0,1773.1,False,normal,normal,buena,1.3300000000000018
41,honey,278,62,32.81,30.26,46.57,18.56,0.0,42872.1,False,normal,normal,excelente,2.5500000000000007
52,natural,304,355,34.21,31.84,50.3,33.78,0.0,25097.4,False,normal,normal,baja,2.370000000000001
12,lavado,18,139,31.1,28.82,49.57,53.31,0.0,3317.8,False,normal,normal,baja,2.280000000000001
10,lavado,152,29,26.33,24.74,55.65,16.91,0.0,21179.9,False,normal,normal,buena,1.5899999999999999
46,honey,298,220,34.92,31.6,54.25,27.76,0.0,60025.4,False,normal,normal,baja,3.3200000000000003
55,natural,116,133,30.15,28.11,57.88,33.46,0.0,0.0,False,normal,normal,excelente,2.039999999999999
64,natural,284,21,28.77,25.89,53.26,15.2,0.0,2337.4,False,normal,normal,buena,2.879999999999999
50,natural,34,561,31.21,28.83,53.1,31.49,0.0,60811.0,False,normal,normal,regular,2.3800000000000026
43,honey,32,185,26.32,25.38,49.12,43.98,0.0,31492.6,False,normal,normal,excelente,0.9400000000000013
29,honey,196,271,25.19,23.49,55.48,31.75,0.0,0.0,False,normal,normal,baja,1.7000000000000028
72,natural,120,196,28.85,26.14,50.05,40.68,0.0,1011.2,False,normal,normal,regular,2.710000000000001
48,honey,32,446,26.69,24.99,52.17,47.56,0.0,30003.0,False,normal,normal,buena,1.7000000000000028
44,honey,184,286,34.66,31.74,47.29,34.94,0.0,33629.9,True,riesgo,secado_estancado,baja,2.919999999999998
69,natural,242,14,24.45,22.17,68.56,13.25,0.0,0.0,True,advertencia,humedad_ambiental_alta,buena,2.2799999999999976
32,honey,68,220,29.9,26.5,48.41,45.41,0.0,1248.5,False,normal,normal,excelente,3.3999999999999986
36,honey,116,232,30.43,28.81,56.77,37.11,0.0,1568.7,False,normal,normal,buena,1.620000000000001
61,natural,314,68,27.04,25.09,57.73,18.19,0.0,3.5,False,normal,normal,excelente,1.9499999999999993
58,natural,350,32,36.04,32.48,47.58,15.43,0.0,67176.9,False,normal,normal,regular,3.5600000000000023
56,natural,116,230,32.34,30.89,50.34,35.52,0.0,1298.9,False,normal,normal,buena,1.4500000000000028
33,honey,326,94,34.23,32.3,44.78,21.34,0.0,49933.2,False,normal,normal,buena,1.9299999999999997
33,honey,346,74,30.13,28.07,51.47,18.66,0.0,40394.6,False,normal,normal,buena,2.0599999999999987
58,natural,356,26,28.15,25.49,53.93,13.91,0.0,834.8,False,normal,normal,regular,2.66
66,natural,8,419,30.73,28.61,53.28,45.4,0.0,37633.9,False,normal,normal,regular,2.120000000000001
51,natural,304,197,36.81,35.14,49.1,23.72,0.0,26753.6,False,normal,normal,regular,1.6700000000000017
10,lavado,172,9,20.29,18.5,59.8,13.57,0.0,553.6,False,normal,normal,buena,1.7899999999999991
35,honey,102,408,25.04,21.83,59.79,44.61,0.0,486.9,False,normal,normal,regular,3.210000000000001
61,natural,16,366,34.92,32.81,47.74,49.76,0.0,38201.2,False,normal,normal,excelente,2.1099999999999994
1,lavado,116,83,25.8,23.77,54.11,30.99,0.0,0.0,False,normal,normal,buena,2.030000000000001
35,honey,68,442,28.53,26.25,53.62,48.03,0.0,0.0,False,normal,normal,regular,2.280000000000001
53,natural,36,285,35.93,32.34,46.38,45.65,0.0,58033.6,False,normal,normal,regular,3.5899999999999963
18,lavado,122,66,22.31,20.38,57.29,26.3,0.0,145.7,False,normal,normal,regular,1.9299999999999997
45,honey,130,111,33.23,30.35,49.79,29.54,0.0,60970.0,False,normal,normal,buena,2.8799999999999955
63,natural,36,476,37.7,35.56,50.34,43.77,0.0,46908.4,False,normal,normal,baja,2.1400000000000006
33,honey,396,24,33.19,30.23,43.48,13.35,0.0,55031.7,False,normal,normal,buena,2.9599999999999973
51,natural,470,31,36.22,35.52,53.86,11.99,0.0,42474.0,False,normal,normal,regular,0.6999999999999957
46,honey,24,494,26.6,25.26,55.67,50.49,0.0,904.6,False,normal,normal,baja,1.3399999999999999
70,natural,164,136,29.7,28.04,52.84,26.32,0.0,1551.2,False,normal,normal,regular,1.6600000000000001
50,natural,490,105,34.62,31.44,47.34,18.71,0.0,53305.0,False,normal,normal,regular,3.179999999999996
37,honey,132,247,36.47,31.81,48.88,39.5,0.0,83789.6,True,advertencia,temperatura_alta,regular,4.66
47,honey,18,309,32.56,31.34,53.91,46.14,0.0,2998.8,False,normal,normal,baja,1.2200000000000024
55,natural,188,61,31.78,28.83,52.73,20.25,0.0,0.0,False,normal,normal,excelente,2.950000000000003
49,natural,190,255,27.39,24.9,54.89,31.43,0.0,1639.8,False,normal,normal,regular,2.490000000000002
10,lavado,34,147,30.92,28.82,45.45,43.5,0.0,35141.0,False,normal,normal,buena,2.1000000000000014
25,honey,172,252,24.97,22.6,54.24,35.37,0.0,1430.2,False,normal,normal,buena,2.3699999999999974
47,honey,300,27,37.17,32.55,49.98,12.53,0.0,68224.6,True,advertencia,temperatura_alta,baja,4.6200000000000045
59,natural,260,387,32.62,30.33,48.9,32.53,0.0,0.0,False,normal,normal,baja,2.289999999999999
65,natural,258,93,34.0,31.52,50.82,20.95,0.0,910.2,False,normal,normal,buena,2.4800000000000004
42,honey,176,33,27.56,26.17,50.29,17.62,0.0,38528.4,False,normal,normal,baja,1.389999999999997
30,honey,188,290,27.82,26.04,54.77,33.39,0.0,0.0,False,normal,normal,buena,1.7800000000000011
25,honey,204,220,34.5,29.79,52.35,32.8,0.0,84082.0,False,normal,normal,buena,4.710000000000001
68,natural,236,90,29.38,27.11,52.26,22.25,0.0,0.0,False,normal,normal,regular,2.2699999999999996
12,lavado,34,123,30.85,27.8,49.78,47.7,0.0,37401.5,False,normal,normal,baja,3.0500000000000007
63,natural,90,422,33.36,32.05,47.36,40.18,0.0,426.0,False,normal,normal,baja,1.3100000000000023
29,honey,46,421,26.73,25.61,54.64,44.86,0.0,0.0,False,normal,normal,baja,1.120000000000001
70,natural,268,32,25.74,23.5,59.3,15.82,0.0,457.3,False,normal,normal,regular,2.2399999999999984
22,lavado,60,144,34.58,30.45,53.61,44.87,0.0,72207.2,False,normal,normal,regular,4.129999999999999
41,honey,270,70,24.88,22.23,52.05,31.49,0.0,0.0,False,normal,normal,excelente,2.6499999999999986
56,natural,76,270,28.28,26.76,53.79,39.78,0.0,0.0,False,normal,normal,buena,1.5199999999999996
47,honey,294,33,27.87,26.19,58.38,13.91,0.0,0.0,False,normal,normal,baja,1.6799999999999997
66,natural,50,377,27.56,25.7,60.49,42.4,0.0,2897.3,False,normal,normal,regular,1.8599999999999994
36,honey,178,170,33.6,29.89,51.06,29.34,0.0,60393.9,False,normal,normal,buena,3.710000000000001
40,honey,146,119,21.61,19.54,61.34,26.44,0.0,0.0,False,normal,normal,buena,2.0700000000000003
9,lavado,56,124,25.88,24.68,52.35,45.11,0.0,29520.0,False,normal,normal,excelente,1.1999999999999993
35,honey,20,490,27.87,26.23,49.19,51.31,0.0,554.7,False,normal,normal,regular,1.6400000000000006
46,honey,80,438,31.55,29.37,49.6,46.37,0.0,42202.1,False,normal,normal,baja,2.1799999999999997
12,lavado,64,93,31.31,29.06,48.68,39.95,0.0,25975.5,False,normal,normal,baja,2.25
71,natural,226,404,35.52,31.09,50.43,39.01,0.0,76443.9,True,riesgo,secado_estancado,regular,4.430000000000003
30,honey,180,298,33.24,30.22,48.37,33.56,0.0,46377.0,False,normal,normal,buena,3.020000000000003
44,honey,294,176,23.69,21.45,53.33,25.63,0.0,0.0,False,normal,normal,baja,2.240000000000002
60,natural,492,155,40.17,36.32,51.98,22.02,0.0,60087.8,True,advertencia,temperatura_alta,baja,3.8500000000000014
53,natural,66,255,32.25,30.49,49.63,42.02,0.0,0.0,False,normal,normal,regular,1.7600000000000016
51,natural,360,141,26.24,24.32,56.45,20.01,0.0,1430.2,False,normal,normal,regular,1.9199999999999982
35,honey,374,136,31.22,29.4,45.41,21.45,0.0,48491.8,False,normal,normal,regular,1.8200000000000003
48,honey,236,242,27.31,25.15,47.05,31.22,0.0,0.0,False,normal,normal,buena,2.16
25,honey,0,424,22.48,20.91,53.88,52.83,0.0,902.3,False,normal,normal,buena,1.5700000000000003
15,lavado,56,125,27.59,25.23,48.37,39.43,0.0,28325.1,False,normal,normal,buena,2.3599999999999994
46,honey,190,328,27.55,26.11,61.3,37.28,0.0,0.0,False,normal,normal,baja,1.4400000000000013
63,natural,398,114,39.92,37.12,39.55,18.24,0.0,43092.6,True,advertencia,temperatura_alta,baja,2.8000000000000043
56,natural,246,100,28.5,26.83,57.44,22.05,0.0,677.8,False,normal,normal,buena,1.6700000000000017
35,honey,440,70,27.92,26.15,53.29,15.5,0.0,37125.6,False,normal,normal,regular,1.7700000000000031
54,natural,130,142,31.67,29.21,50.02,31.84,0.0,45186.6,False,normal,normal,buena,2.460000000000001
66,natural,242,185,25.38,24.87,61.98,26.31,0.0,0.0,False,normal,normal,regular,0.509999999999998
71,natural,504,126,93.74,23.38,53.74,18.09,0.0,0.0,True,critico,valor_imposible,regular,70.36
63,natural,120,392,27.48,26.47,50.15,37.82,0.0,1761.5,False,normal,normal,baja,1.0100000000000016
66,natural,156,271,37.0,33.06,49.05,34.89,0.0,1430.2,False,normal,normal,regular,3.9399999999999977
62,natural,436,125,24.28,21.95,60.96,18.1,0.0,319.7,False,normal,normal,baja,2.330000000000002
20,lavado,74,83,20.25,17.9,55.52,32.08,0.0,0.0,False,normal,normal,buena,2.3500000000000014
7,lavado,92,96,28.01,25.85,54.74,33.76,0.0,1465.5,False,normal,normal,excelente,2.16
67,natural,204,100,36.18,30.85,49.15,31.49,0.0,86919.2,False,normal,normal,buena,5.329999999999998
62,natural,430,131,27.09,24.82,55.84,19.27,0.0,0.0,False,normal,normal,baja,2.2699999999999996
40,honey,70,195,24.75,23.11,54.63,36.13,0.0,0.0,False,normal,normal,buena,1.6400000000000006
54,natural,52,220,20.69,20.4,56.63,43.32,0.0,853.8,False,normal,normal,buena,0.2900000000000027
35,honey,216,294,23.19,20.83,59.22,33.64,0.0,914.9,False,normal,normal,regular,2.360000000000003
65,natural,64,287,28.89,35.48,49.72,42.51,0.0,28545.9,False,normal,normal,buena,-6.589999999999996
72,natural,164,152,29.77,27.54,55.79,33.66,0.0,0.0,False,normal,normal,regular,2.2300000000000004
58,natural,102,280,24.87,23.58,54.53,43.23,0.0,0.0,False,normal,normal,regular,1.2900000000000027
30,honey,170,308,22.01,18.69,59.4,34.76,0.0,135.8,False,normal,normal,buena,3.3200000000000003
46,honey,382,136,27.78,25.37,56.89,20.47,0.0,0.0,False,normal,normal,baja,2.41
54,natural,178,94,33.43,30.84,47.54,25.31,0.0,56598.8,False,normal,normal,buena,2.59
44,honey,50,420,23.23,20.6,56.9,45.32,0.0,0.0,False,normal,normal,baja,2.629999999999999
39,honey,26,367,24.46,22.98,62.55,51.97,0.0,0.0,False,normal,normal,buena,1.4800000000000004
23,lavado,80,110,25.33,23.61,54.74,38.87,0.0,39333.9,False,normal,normal,regular,1.7199999999999989
35,honey,244,266,21.33,19.48,59.38,31.49,0.0,0.0,True,riesgo,secado_estancado,regular,1.8499999999999979
31,honey,60,320,34.82,31.2,46.57,49.45,0.0,66414.9,False,normal,normal,buena,3.620000000000001
32,honey,20,268,25.85,25.5,53.2,53.89,0.0,1467.0,False,normal,normal,excelente,0.3500000000000014
71,natural,496,134,35.09,32.73,46.02,19.25,0.0,32516.3,False,normal,normal,regular,2.3600000000000065
20,lavado,114,43,29.75,28.1,47.22,22.59,0.0,0.0,False,normal,normal,buena,1.6499999999999986
34,honey,172,23,24.33,21.68,61.27,15.36,0.0,2353.4,False,normal,normal,excelente,2.6499999999999986
35,honey,130,380,32.24,28.04,48.69,42.24,0.0,61966.5,False,normal,normal,regular,4.200000000000003
40,honey,36,229,36.66,31.41,42.74,42.01,0.0,87504.7,True,advertencia,temperatura_alta,buena,5.2499999999999964
22,lavado,142,62,27.81,24.97,57.76,25.09,0.0,1553.1,False,normal,normal,regular,2.84
37,honey,76,303,24.62,22.77,56.57,47.7,0.0,796.2,False,normal,normal,regular,1.8500000000000014
34,honey,50,145,26.77,24.24,63.65,39.71,0.0,0.0,False,normal,normal,excelente,2.530000000000001
58,natural,288,94,25.65,23.76,48.83,21.1,0.0,0.0,False,normal,normal,regular,1.889999999999997
55,natural,232,17,38.66,36.33,48.62,12.95,0.0,34726.9,True,advertencia,temperatura_alta,excelente,2.3299999999999983
47,honey,90,237,33.65,32.0,55.57,37.7,0.0,0.0,False,normal,normal,baja,1.6499999999999986
51,natural,486,15,29.24,27.63,53.95,10.96,0.0,3087.7,False,normal,normal,regular,1.6099999999999994
67,natural,262,42,26.19,22.86,61.28,31.49,0.0,0.0,False,normal,normal,buena,3.330000000000002
71,natural,436,194,25.28,22.7,61.68,23.52,0.0,0.0,True,riesgo,secado_estancado,regular,2.580000000000002
2,lavado,60,89,31.01,28.47,49.06,37.18,0.0,58895.3,False,normal,normal,excelente,2.5400000000000027
51,natural,316,185,28.69,26.84,57.2,23.25,0.0,0.0,False,normal,normal,regular,1.8500000000000014
37,honey,294,85,26.34,24.91,50.88,19.85,0.0,12.4,False,normal,normal,regular,1.4299999999999997
41,honey,334,6,25.73,23.65,50.67,11.64,0.0,2085.1,False,normal,normal,excelente,2.080000000000002
58,natural,172,210,25.08,23.9,49.59,31.49,0.0,1756.7,False,normal,normal,regular,1.1799999999999997
35,honey,272,238,28.18,26.34,50.99,30.13,0.0,37214.8,False,normal,normal,regular,1.8399999999999999
10,lavado,162,19,30.63,28.19,52.31,14.45,0.0,1143.3,False,normal,normal,buena,2.4399999999999977
61,natural,344,38,29.5,28.04,53.26,13.83,0.0,37283.2,False,normal,normal,excelente,1.4600000000000009
12,lavado,114,43,29.07,27.9,54.66,25.65,0.0,1430.2,False,normal,normal,baja,1.1700000000000017
61,natural,330,52,34.09,26.83,52.83,15.27,0.0,0.0,False,normal,normal,excelente,7.260000000000005
28,honey,152,56,31.19,27.88,40.58,22.36,0.0,27709.7,False,normal,normal,buena,3.3100000000000023
66,natural,98,329,26.69,24.45,61.01,38.9,0.0,261.6,False,normal,normal,regular,2.240000000000002
5,lavado,20,131,28.05,25.5,50.95,51.73,0.0,1362.4,False,normal,normal,excelente,2.5500000000000007
10,lavado,136,45,30.13,28.26,48.28,21.89,0.0,31560.5,False,normal,normal,buena,1.8699999999999974
52,natural,336,323,25.68,23.64,57.83,31.91,0.0,809.7,False,normal,normal,baja,2.039999999999999
50,natural,444,151,37.23,33.44,44.61,20.74,0.0,85341.9,False,normal,normal,regular,3.789999999999999
25,honey,294,130,25.52,23.39,56.49,23.2,0.0,703.7,False,normal,normal,buena,2.129999999999999
10,lavado,94,87,23.87,22.29,56.4,29.97,0.0,167.6,False,normal,normal,buena,1.5800000000000018
57,natural,168,349,25.73,23.48,53.38,41.73,0.0,0.0,False,normal,normal,buena,2.25
30,honey,94,384,26.19,23.77,57.52,31.49,0.0,0.0,False,normal,normal,buena,2.4200000000000017
1,lavado,196,3,20.84,18.77,51.13,14.11,0.0,60.4,False,normal,normal,buena,2.0700000000000003
40,honey,98,167,23.48,21.9,59.29,31.71,0.0,225.8,False,normal,normal,buena,1.5800000000000018
36,honey,320,28,30.27,30.1,48.35,13.97,0.0,29414.4,False,normal,normal,buena,0.16999999999999815
31,honey,102,278,25.22,22.64,53.37,45.5,0.0,0.0,False,normal,normal,buena,2.5799999999999983
27,honey,286,14,24.88,23.61,59.0,12.1,0.0,920.0,False,normal,normal,regular,1.2699999999999996
33,honey,290,130,21.05,19.63,58.22,25.36,0.0,0.0,True,riesgo,secado_estancado,buena,1.4200000000000017
33,honey,168,252,22.28,20.58,53.45,37.34,0.0,0.0,False,normal,normal,buena,1.7000000000000028
62,natural,138,423,32.15,30.9,53.46,39.4,0.0,0.0,False,normal,normal,baja,1.25
53,natural,156,165,35.41,31.92,46.2,30.48,0.0,63079.6,False,normal,normal,regular,3.489999999999995
14,lavado,40,137,28.6,26.61,81.66,42.46,0.51,22751.9,True,critico,lluvia_detectada,buena,1.990000000000002
59,natural,310,337,27.51,25.97,55.51,29.08,0.0,2048.8,False,normal,normal,baja,1.5400000000000027
51,natural,494,7,36.58,33.03,49.09,10.36,0.0,53407.0,False,normal,normal,regular,3.549999999999997
23,lavado,110,80,33.11,29.58,49.33,31.77,0.0,72908.9,False,normal,normal,regular,3.530000000000001
43,honey,164,53,28.67,26.15,56.51,19.99,0.0,2809.9,False,normal,normal,excelente,2.520000000000003
30,honey,28,450,22.19,20.6,54.46,46.94,0.0,1773.2,False,normal,normal,buena,1.5899999999999999
26,honey,170,38,23.97,22.57,55.34,18.5,0.0,0.0,False,normal,normal,regular,1.3999999999999986
48,honey,410,68,21.43,19.28,56.33,15.89,0.0,0.0,False,normal,normal,buena,2.1499999999999986
27,honey,188,112,28.51,27.35,56.05,26.85,0.0,0.0,False,normal,normal,regular,1.1600000000000001
12,lavado,32,125,27.59,25.52,60.89,48.64,0.0,23393.1,False,normal,normal,baja,2.0700000000000003
14,lavado,46,131,26.45,23.39,55.89,40.94,0.0,0.0,False,normal,normal,buena,3.0599999999999987
26,honey,74,134,22.77,20.82,64.1,39.77,0.0,39.1,False,normal,normal,regular,1.9499999999999993
6,lavado,28,170,24.57,22.48,58.33,46.92,0.0,219.2,False,normal,normal,buena,2.09
11,lavado,176,37,26.94,24.25,49.65,19.0,0.0,33893.2,False,normal,normal,excelente,2.6900000000000013
71,natural,620,10,30.95,28.71,52.74,10.52,0.0,1227.9,False,normal,normal,regular,2.2399999999999984
67,natural,4,300,26.93,24.63,57.77,51.38,0.0,2279.4,False,normal,normal,buena,2.3000000000000007
49,natural,4,441,24.77,22.46,59.49,47.73,0.0,0.0,False,normal,normal,regular,2.3099999999999987
50,natural,464,131,30.33,27.07,53.31,19.69,0.0,1430.2,False,normal,normal,regular,3.259999999999998
50,natural,340,255,25.0,23.39,56.5,29.19,0.0,0.0,False,normal,normal,regular,1.6099999999999994
61,natural,68,314,30.52,27.77,55.37,44.71,0.0,0.0,False,normal,normal,excelente,2.75
49,natural,368,77,28.58,26.67,46.96,16.8,0.0,20962.6,False,normal,normal,regular,1.9099999999999966
63,natural,284,228,31.28,30.37,59.75,26.17,0.0,0.0,False,normal,normal,baja,0.9100000000000001
15,lavado,50,131,21.46,19.36,60.45,40.18,0.0,760.2,False,normal,normal,buena,2.1000000000000014
50,natural,400,195,35.9,33.66,53.5,24.85,0.0,41754.7,False,normal,normal,regular,2.240000000000002
65,natural,56,295,31.14,29.3,57.58,44.04,0.0,25332.9,False,normal,normal,buena,1.8399999999999999
24,lavado,138,39,29.22,26.92,59.85,21.52,0.0,0.0,False,normal,normal,excelente,2.299999999999997
39,honey,20,373,30.75,28.43,48.16,53.2,0.0,2822.8,False,normal,normal,buena,2.3200000000000003
36,honey,148,200,25.9,24.33,58.8,33.2,0.0,0.0,False,normal,normal,buena,1.5700000000000003
25,honey,16,408,32.15,29.85,47.45,50.72,0.0,33888.2,False,normal,normal,buena,2.299999999999997
39,honey,50,343,21.9,20.66,57.06,49.03,0.0,2223.8,False,normal,normal,buena,1.2399999999999984
15,lavado,142,39,23.64,22.93,51.93,20.13,0.0,0.0,False,normal,normal,buena,0.7100000000000009
26,honey,48,160,22.74,21.37,64.57,44.95,0.0,560.1,False,normal,normal,regular,1.3699999999999974
30,honey,178,300,29.94,28.0,53.53,33.97,0.0,55176.8,False,normal,normal,buena,1.9400000000000013
70,natural,274,26,34.14,30.98,52.35,14.55,0.0,64901.0,False,normal,normal,regular,3.16
26,honey,44,164,30.9,28.08,51.84,45.69,0.0,0.0,False,normal,normal,regular,2.8200000000000003
44,honey,66,404,29.27,26.99,51.29,45.3,0.0,806.1,False,normal,normal,baja,2.280000000000001
47,honey,188,139,30.7,28.36,51.94,25.73,0.0,1216.1,False,normal,normal,baja,2.34
51,natural,386,115,25.43,23.58,61.95,18.88,0.0,1492.4,False,normal,normal,regular,1.8500000000000014
55,natural,8,241,32.51,30.0,54.14,51.74,0.0,26548.3,False,normal,normal,excelente,2.509999999999998
61,natural,372,10,37.4,31.92,53.37,12.25,0.0,85666.5,False,normal,normal,excelente,5.479999999999997
57,natural,266,251,21.67,19.52,61.5,33.77,0.0,942.7,False,normal,normal,buena,2.150000000000002
72,natural,136,180,35.73,34.51,45.85,38.08,0.0,37574.3,False,normal,normal,regular,1.2199999999999989
25,honey,338,86,21.33,20.39,55.25,17.58,0.0,1749.0,False,normal,normal,buena,0.9399999999999977
13,lavado,122,87,22.67,19.94,58.06,32.37,0.0,0.0,False,normal,normal,regular,2.7300000000000004
8,lavado,30,126,26.49,23.96,49.36,45.59,0.0,0.0,False,normal,normal,excelente,2.5299999999999976
40,honey,102,163,26.81,24.41,55.76,32.17,0.0,0.0,False,normal,normal,buena,2.3999999999999986
60,natural,496,151,34.72,32.9,49.9,21.16,0.0,35580.9,False,normal,normal,baja,1.8200000000000003
1,lavado,162,37,26.27,25.62,44.84,19.71,0.0,0.0,False,normal,normal,buena,0.6499999999999986
60,natural,400,247,37.76,35.41,48.97,26.67,0.0,44948.5,False,normal,normal,baja,2.3500000000000014
31,honey,118,262,24.18,22.22,54.99,42.69,0.0,0.0,False,normal,normal,buena,1.9600000000000009
44,honey,460,10,24.52,21.48,62.77,10.51,0.0,0.0,False,normal,normal,baja,3.039999999999999
72,natural,126,190,28.37,25.94,50.15,40.04,0.0,0.0,False,normal,normal,regular,2.4299999999999997
52,natural,474,185,32.32,31.46,49.94,23.87,0.0,3027.3,True,riesgo,secado_estancado,baja,0.8599999999999994
53,natural,282,39,33.08,30.99,46.08,15.0,0.0,0.0,False,normal,normal,regular,2.09
71,natural,616,14,34.72,32.43,42.91,10.17,0.0,32131.3,False,normal,normal,regular,2.289999999999999
70,natural,2,298,23.96,22.22,55.5,44.59,0.0,0.0,False,normal,normal,regular,1.740000000000002
62,natural,520,41,35.31,33.09,47.02,11.84,0.0,47554.4,False,normal,normal,baja,2.219999999999999
49,natural,138,307,31.72,30.64,42.18,36.68,0.0,1531.4,False,normal,normal,regular,1.0799999999999983
51,natural,298,203,36.54,32.26,50.47,24.52,0.0,65037.6,False,normal,normal,regular,4.280000000000001
34,honey,106,89,33.26,31.0,50.34,30.41,0.0,43853.3,False,normal,normal,excelente,2.259999999999998
49,natural,18,427,31.69,29.81,49.49,47.44,0.0,896.4,False,normal,normal,regular,1.8800000000000026
29,honey,272,195,29.36,27.67,53.03,25.27,0.0,35345.2,False,normal,normal,baja,1.6899999999999977
63,natural,346,166,35.68,32.27,50.42,21.49,0.0,50006.9,False,normal,normal,baja,3.4099999999999966
30,honey,8,470,25.64,23.96,51.52,47.86,0.0,23636.2,False,normal,normal,buena,1.6799999999999997
48,honey,140,338,28.38,25.83,52.75,37.67,0.0,0.0,False,normal,normal,buena,2.5500000000000007
35,honey,270,240,25.58,23.27,52.48,30.42,0.0,1384.7,False,normal,normal,regular,2.3099999999999987
66,natural,136,291,37.57,35.45,53.32,35.19,0.0,29002.6,False,normal,normal,regular,2.1199999999999974
24,lavado,8,169,28.26,25.52,59.26,56.05,0.0,21899.3,False,normal,normal,excelente,2.740000000000002
3,lavado,134,46,34.67,31.42,44.12,24.04,0.0,55896.9,False,normal,normal,excelente,3.25
20,lavado,32,125,26.21,24.58,49.6,41.27,0.0,35291.1,False,normal,normal,buena,1.6300000000000026
62,natural,460,101,25.64,22.08,58.02,16.44,0.0,1496.6,False,normal,normal,baja,3.5600000000000023
71,natural,282,348,32.02,30.34,59.04,35.08,0.0,616.3,False,normal,normal,regular,1.6800000000000033
35,honey,170,340,23.97,21.4,60.02,39.56,0.0,0.0,False,normal,normal,regular,2.5700000000000003
25,honey,8,416,28.55,25.43,55.15,51.6,0.0,32095.3,False,normal,normal,buena,3.120000000000001
30,honey,434,44,21.49,19.32,55.47,12.06,0.0,1280.6,False,normal,normal,buena,2.169999999999998
52,natural,34,625,33.82,26.83,52.83,54.72,0.0,63732.9,True,riesgo,secado_estancado,baja,6.990000000000002
16,lavado,176,30,29.32,26.74,56.96,17.54,0.0,38549.5,False,normal,normal,excelente,2.580000000000002
65,natural,344,7,31.56,28.95,57.25,12.49,0.0,31375.5,False,normal,normal,buena,2.6099999999999994
20,lavado,62,95,32.63,30.12,48.79,34.26,0.0,54106.9,False,normal,normal,buena,2.5100000000000016
48,honey,212,266,27.71,24.45,49.67,32.95,0.0,0.0,False,normal,normal,buena,3.2600000000000016
25,honey,162,262,32.68,30.13,50.31,37.01,0.0,0.0,False,normal,normal,buena,2.5500000000000007
